지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
152,울산,2017-10-12,15.5,11.2,2.5,90.9
152,울산,2017-10-13,15.2,,2.4,67.3
152,울산,2017-10-14,15.6,,2.6,62.8
152,울산,2017-10-15,16.6,2.4,2.4,70.9
152,울산,2017-10-16,17.3,0,2.2,66
152,울산,2017-10-17,17.3,,2.4,72.6
152,울산,2017-10-18,17.2,0,3.1,62.9
152,울산,2017-10-19,16.1,.9,2.8,79.8
152,울산,2017-10-20,16.8,0,2.5,77.9
152,울산,2017-10-21,17.5,,3.4,71.9
152,울산,2017-10-22,17.6,.2,5.8,67.1
152,울산,2017-10-23,13.7,0,3.5,61.6
152,울산,2017-10-24,12.5,0,1.5,77.9
152,울산,2017-10-25,12.9,,1.2,69.3
152,울산,2017-10-26,14.1,,.9,80.4
152,울산,2017-10-27,16.3,,1.9,80.4
152,울산,2017-10-28,17.9,,2.6,80.5
152,울산,2017-10-29,16.4,,3.6,57
152,울산,2017-10-30,10.2,,2.5,38.8
152,울산,2017-10-31,11.4,,1.6,39
152,울산,2017-11-01,13.8,,1.6,49.3
152,울산,2017-11-02,14.8,,1.4,70.6
152,울산,2017-11-03,15.9,,2.3,65.4
152,울산,2017-11-04,9.3,,2.9,63.1
152,울산,2017-11-05,10.3,,1.9,57.8
152,울산,2017-11-06,12.7,,1.7,49.9
152,울산,2017-11-07,15.9,,2.2,65.8
152,울산,2017-11-08,17,,2.2,54.4
152,울산,2017-11-09,13,,1.9,58.9
152,울산,2017-11-10,15.3,0,2.8,66.4
152,울산,2017-11-11,8.5,,3,39.4
152,울산,2017-11-12,8.8,,1.5,47.4
152,울산,2017-11-13,11.2,,1.4,51.4
152,울산,2017-11-14,12,,2.1,41.9
152,울산,2017-11-15,7.7,,2.2,41.4
152,울산,2017-11-16,5.2,,1.7,43.4
152,울산,2017-11-17,9.4,,1.5,47.6
152,울산,2017-11-18,5.1,,3,38.4
152,울산,2017-11-19,2.2,,3.2,27.6
152,울산,2017-11-20,5,,2.5,37.8
152,울산,2017-11-21,6.5,,1.9,57.1
152,울산,2017-11-22,8.3,,1.5,54.3
152,울산,2017-11-23,4.4,,2.5,36.9
152,울산,2017-11-24,4.1,,2.3,54.8
152,울산,2017-11-25,6,,1.8,58.5
152,울산,2017-11-26,10.9,,2.1,59.9
152,울산,2017-11-27,9.8,,1.3,72
152,울산,2017-11-28,12.8,,2,71.4
152,울산,2017-11-29,11.3,,2.2,49
152,울산,2017-11-30,5.6,,3.3,21.5
152,울산,2017-12-01,.9,,3.1,23.4
152,울산,2017-12-02,3.3,,1.4,42.6
152,울산,2017-12-03,6.6,,1.2,55.5
152,울산,2017-12-04,5.6,,3,47.4
152,울산,2017-12-05,-.4,,3.7,34.5
152,울산,2017-12-06,2,,1.6,48.1
152,울산,2017-12-07,4.8,,1.9,56
152,울산,2017-12-08,.7,,4.1,28.8
152,울산,2017-12-09,3,,1.5,52.5
152,울산,2017-12-10,5.8,0,1.9,62.5
152,울산,2017-12-11,-.1,,3.8,36.6
152,울산,2017-12-12,-4.1,,2.9,24.6
152,울산,2017-12-13,-2.1,,3.2,17.3
152,울산,2017-12-14,1.1,,2,31.6
152,울산,2017-12-15,3.5,,1.5,28.6
152,울산,2017-12-16,.8,,3,39.5
152,울산,2017-12-17,-2.3,,4,30.9
152,울산,2017-12-18,1.6,,1.8,46.4
152,울산,2017-12-19,1.6,,3,38.8
152,울산,2017-12-20,.4,,2.3,36
152,울산,2017-12-21,2.7,,1.8,36.3
152,울산,2017-12-22,4,,2.2,50.8
152,울산,2017-12-23,6.8,,1.7,49.3
152,울산,2017-12-24,8.1,12.7,2.3,68.4
152,울산,2017-12-25,2.5,,3.4,34.3
152,울산,2017-12-26,1.7,,2.8,37.3
152,울산,2017-12-27,-1.8,,3.2,21.6
152,울산,2017-12-28,.8,,2.3,37.6
152,울산,2017-12-29,4.8,,2.4,61.8
152,울산,2017-12-30,5.5,,1.4,72.5
152,울산,2017-12-31,4.7,,3.2,41.5
